subject_id,copy_number,fusion_fission,mitophagy,heterogeneity,metabolism_>_carbohydrate_metabolism_>_tca_cycle,metabolism_>_metals_and_cofactors_>_copper_metabolism,metabolism_>_metals_and_cofactors_>_fe_s_containing_proteins,mitochondrial_dynamics_and_surveillance,mitochondrial_dynamics_and_surveillance_>_cristae_formation,mitochondrial_dynamics_and_surveillance_>_fission,mitochondrial_dynamics_and_surveillance_>_fusion,mitochondrial_dynamics_and_surveillance_>_organelle_contact_sites,oxphos_>_complex_i_>_ci_subunits,oxphos_>_complex_ii_>_cii_subunits,oxphos_>_complex_iv_>_civ_subunits,oxphos_>_complex_v_>_cv_subunits,oxphos_>_oxphos_subunits,protein_import,signaling_>_calcium_homeostasis_>_calcium_cycle,signaling_>_calcium_homeostasis_>_mitochondrial_permeability_transition_pore,small_molecule_transport,small_molecule_transport_>_slc25a_family,sorting_and_homeostasis_>_protein_homeostasis_>_chaperones,sorting_and_homeostasis_>_protein_import_and_sorting_>_tom,MHI,disease_mode
MS14699QE_Bruno_Lyden_SAOS,,,,,0.0,0.0,0.0,4.210424253845272e-06,0.0,1.3842054543581466e-05,0.0,0.0,0.0,0.0,0.0,0.0001501748412983,0.0001501748412983,4.210424253845272e-06,0.0,0.0,0.0,0.0,0.0,4.210424253845272e-06,0.0,
MS14699QE_Bruno_Lyden_SNPNDW,,,,,0.0,0.0,0.0,0.0,0.0,1.6670611091313637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14699QE_Bruno_Lyden_U2OS,,,,,0.0,0.0,0.0,0.0,0.0,1.2707053379916864e-05,0.0,0.0,0.0,0.0,0.0,3.3310509364970346e-05,3.3310509364970346e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14722QE_Bruno_Lyden_HLIEC,,,,,8.541807451755618e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.541807451755618e-05,0.0,0.000222527732138,0.0003079458066556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14722QE_Bruno_Lyden_HT29,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009596427049304,0.0009596427049304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14722QE_Bruno_Lyden_SW620,,,,,0.0,5.938782878963976e-05,0.0,0.0,0.0,4.42811752071137e-05,0.0,9.270308500964338e-05,5.284215118691945e-06,0.0,0.0,0.0001637343886193,0.000169018603738,0.0001096623915525,5.938782878963976e-05,9.270308500964338e-05,9.270308500964338e-05,5.938782878963976e-05,0.0001096623915525,0.0,0.0,
MS14759QE_Bruno_Lyden_5B2_brain,,,,,0.0,0.0,0.0,0.0,0.0,1.3792070998675576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14761QE_Hector_Lyden_HMeso,,,,,0.0,0.0,0.0,0.0,0.0,1.339466359797964e-05,0.0,2.271072257448966e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.271072257448966e-05,2.271072257448966e-05,0.0,0.0,0.0,0.0,
MS14761QE_Hector_Lyden_LP9,,,,,0.0,0.0,0.0,0.0,0.0,3.7274810937494994e-05,0.0,0.0,0.0,0.0,0.0,7.746606271506595e-05,7.746606271506595e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14761QE_Hector_Lyden_ORT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.379069188508562e-06,3.379069188508562e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14761QE_Hector_Lyden_h2373,,,,,0.0,0.0,0.0,0.0,0.0,1.6376461633601578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14787QE_Hector_Lyden_HGC27,,,,,0.0001247721548864,0.0001577158310922,5.257719796046829e-06,0.0,0.0,3.738398937832085e-05,0.0,2.944166379695437e-05,1.436073051985335e-05,0.0001247721548864,0.0,0.0005015249383572,0.0006406578237635,3.483585616206624e-05,0.0001577158310922,2.944166379695437e-05,2.944166379695437e-05,0.0001577158310922,3.483585616206624e-05,0.0,0.0,
MS14787QE_Hector_Lyden_LNCap,,,,,0.0,9.669013490263051e-05,0.0,0.0,0.0,0.0,0.0,0.0001573464293673,0.0,0.0,0.0,0.000242985239776,0.000242985239776,5.455294125373266e-05,9.669013490263051e-05,0.0001573464293673,0.0001573464293673,9.669013490263051e-05,5.455294125373266e-05,0.0,0.0,
MS14787QE_Hector_Lyden_WCMC-191,,,,,0.0001020661686667,0.000152738298322,0.0,1.0126811912592663e-05,0.0,0.0001743049638167,0.0,1.0653183233748396e-05,3.4017761134897996e-06,0.0001020661686667,0.0,0.0001653328889258,0.000270800833706,9.657855310969132e-05,0.000152738298322,1.0653183233748396e-05,1.0653183233748396e-05,0.000152738298322,8.645174119709865e-05,1.0126811912592663e-05,0.0,
MS14837QE_Bruno_Lyden_AsPc1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.740340787528691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.740340787528691e-05,7.740340787528691e-05,0.0,0.0,0.0,0.0,
MS14837QE_Bruno_Lyden_PANC1,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001439918111211,0.0001439918111211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14866QE_Hector_Lyden_MEL01,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242589027260342e-05,0.0,0.0,0.0,9.3142771157595e-05,9.3142771157595e-05,0.0,0.0,9.242589027260342e-05,9.242589027260342e-05,0.0,0.0,0.0,0.0,
MS14866QE_Hector_Lyden_MEL176,,,,,3.31218603887553e-05,0.0,0.0,0.0,0.0,3.567344841499563e-05,0.0,0.0,0.0,3.31218603887553e-05,0.0,0.000354828774478,0.0003879506348668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14866QE_Hector_Lyden_MEL191,,,,,0.0001545248129542,0.0,0.0,0.0,0.0,4.450296718046433e-05,0.0,0.0,0.0,0.0001545248129542,0.0,0.0001800996030619,0.0003346244160161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14866QE_Hector_Lyden_MEL211,,,,,0.0,3.03907776816645e-05,0.0,0.0,0.0,1.2610768589124283e-05,0.0,2.1797255694612173e-05,0.0,0.0,0.0,0.0001016583976505,0.0001016583976505,0.0,3.03907776816645e-05,2.1797255694612173e-05,2.1797255694612173e-05,3.03907776816645e-05,0.0,0.0,0.0,
MS14901QE_Bruno_Lyden_Kasumi-1,,,,,0.0,0.0,0.0,0.0,0.0,0.0001269852699602,0.0,0.0,0.0,0.0,0.0,2.492608877339197e-05,2.492608877339197e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS14901QE_Bruno_Lyden_OCI-AML3,,,,,0.0,0.0,0.0,0.0,0.0,0.0002333906847064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151440QE_Bruno_Lyden_CCG9911_Wilms_tumor,,,,,3.0527454564100534e-05,0.0001265914558356,0.0,0.0,0.0,0.0001216218451674,0.0,4.211884231441078e-05,0.0,3.0527454564100534e-05,0.0,0.0002776955785239,0.000308223033088,2.911724780749182e-05,0.0001265914558356,4.211884231441078e-05,4.211884231441078e-05,0.0001265914558356,2.911724780749182e-05,0.0,0.0,
MS151510QE_Bruno_Lyden_Rhabdomysarcoma_CT10,,,,,2.9203361825208932e-05,0.0,0.0,0.0,0.0,0.0001005987031724,0.0,0.0,0.0,2.9203361825208932e-05,0.0,0.000128580139291,0.0001577835011162,1.3293284955575012e-05,0.0,0.0,0.0,0.0,1.3293284955575012e-05,0.0,0.0,
MS151510QE_Bruno_Lyden_Rhabdomysarcoma_RD,,,,,4.061167066621313e-05,8.542211051854193e-06,0.0,0.0,0.0,7.236158605972956e-05,0.0,0.0,0.0,4.061167066621313e-05,0.0,0.0001329543133688,0.000173565984035,1.4494970384658363e-05,8.542211051854193e-06,0.0,0.0,8.542211051854193e-06,1.4494970384658363e-05,0.0,0.0,
MS151510QE_Bruno_Lyden_Wilms_tumor_CLS1,,,,,0.0001284471923999,0.0001476710042541,0.0,0.0,0.0,8.449152357752491e-05,0.0,3.218570032815704e-05,0.0,0.0001284471923999,0.0,0.0003058326836902,0.0004342798760902,0.0001253945813401,0.0001476710042541,3.218570032815704e-05,3.218570032815704e-05,0.0001476710042541,0.0001253945813401,0.0,0.0,
MS151558QE_Bruno_Lyden_BC1,,,,,1.5232701576513907e-06,0.0,0.0,0.0,0.0,9.052606039838674e-06,0.0,0.0001276067344702,0.0,1.5232701576513907e-06,3.361949179451592e-06,9.396318952884624e-05,9.884840886594922e-05,8.766489571920664e-06,0.0,0.0001276067344702,0.0001276067344702,0.0,8.766489571920664e-06,0.0,0.0,
MS151558QE_Bruno_Lyden_BC2,,,,,6.981252446528041e-05,8.671498288765252e-05,1.0086997934848004e-05,2.3899814710441772e-05,7.895355644718734e-07,5.804766577114791e-06,7.895355644718734e-07,0.0001843728171361,1.0086997934848004e-05,6.981252446528041e-05,7.663283550748573e-06,0.0002845022784699,0.0003720650844208,6.271756423801428e-05,8.671498288765252e-05,0.0001843728171361,0.0001843728171361,8.671498288765252e-05,3.8817749527572506e-05,2.3899814710441772e-05,0.0,
MS151618QE_Bruno_Lyden_MEL1A,,,,,0.0,0.0,0.0,0.0,0.0,0.0001920320407287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151618QE_Bruno_Lyden_MEL1B,,,,,0.0,0.0,0.0,0.0,0.0,0.0003596323969499,0.0,0.0,0.0,0.0,0.0,2.163789073184112e-05,2.163789073184112e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151618QE_Bruno_Lyden_MEL2,,,,,0.0,0.0,0.0,0.0,0.0,0.0001836156207635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151618QE_Bruno_Lyden_MEL3,,,,,0.0,0.0,0.0,0.0,0.0,0.0002646752947887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151641QE_Bruno_Lyden_MDA-231-BR_YONEDA,,,,,0.0,2.9652050474672e-05,0.0,0.0,0.0,0.0001586807386398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9652050474672e-05,0.0,0.0,2.9652050474672e-05,0.0,0.0,0.0,
MS151670QE_Bruno_Lyden_HEK_WT,,,,,0.0,0.0,0.0,0.0,0.0,0.0002151042152857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151670QE_Bruno_Lyden_MDA_WT,,,,,0.0,0.0,0.0,0.0,0.0,0.0003762386253915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151726QE_Bruno_Lyden_Kelly,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4091498837789204e-05,0.0,0.0,0.0,3.5138493755367614e-05,3.5138493755367614e-05,2.36852822015433e-06,0.0,1.4091498837789204e-05,1.4091498837789204e-05,0.0,2.36852822015433e-06,0.0,0.0,
MS151726QE_Bruno_Lyden_bone_met_4,,,,,0.0,0.0,0.0,0.0,0.0,8.180797689930152e-05,0.0,0.0,0.0,0.0,0.0,7.240250468117871e-05,7.240250468117871e-05,3.345891213842229e-06,0.0,0.0,0.0,0.0,3.345891213842229e-06,0.0,0.0,
MS151726QE_Bruno_Lyden_bone_met_5,,,,,0.0,4.586472748617891e-05,0.0005298809991812,0.0,1.2094211677155932e-06,0.0001567044294626,6.241571852154827e-06,5.032150684439234e-06,0.0005298809991812,0.0,0.0,0.0002274001214927,0.000757281120674,0.0,4.586472748617891e-05,0.0,0.0,4.586472748617891e-05,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_4175_lung_tropic_1,,,,,0.0,0.0,0.0,0.0,0.0,6.322684977770296e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_4175_lung_tropic_2,,,,,0.0,0.0,0.0,0.0,0.0,0.0001499035225159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_4175_lung_tropic_3,,,,,0.0,0.0,0.0,0.0,0.0,0.0001070664663483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_HCT116_liver_tropic_1,,,,,0.0,0.0,0.0,0.0,0.0,4.8363760238571766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.353087457679545e-06,0.0,0.0,0.0,0.0,7.353087457679545e-06,0.0,0.0,
MS151767QE_Bruno_Lyden_HCT116_liver_tropic_2,,,,,0.0,0.0,0.0,0.0,0.0,4.7616960815120566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_HCT116_liver_tropic_3,,,,,0.0,0.0,0.0,0.0,0.0,4.270730495256227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_MDA_parental_1,,,,,0.0,0.0,0.0,0.0,0.0,8.312007847544566e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_MDA_parental_2,,,,,0.0,0.0,0.0,0.0,0.0,0.0001832982382168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_MDA_parental_3,,,,,0.0,0.0,0.0,0.0,0.0,0.0001485600918146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_Yoneda_brain_tropic_1,,,,,0.0,0.0,0.0,0.0,0.0,5.449211283271569e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_Yoneda_brain_tropic_2,,,,,0.0,0.0,0.0,0.0,0.0,0.0001109082514403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151767QE_Bruno_Lyden_Yoneda_brain_tropic_3,,,,,0.0,0.0,0.0,0.0,0.0,8.494504266892434e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_130,,,,,5.072662044368868e-06,5.492374039061044e-05,0.0,0.0,0.0,0.0,0.0,2.1243218194400217e-05,0.0,5.072662044368868e-06,0.0,5.1299821516724586e-05,5.637248356109345e-05,4.508673407455107e-05,5.492374039061044e-05,2.1243218194400217e-05,2.1243218194400217e-05,5.492374039061044e-05,4.508673407455107e-05,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_138,,,,,0.0,0.0,6.85995077304743e-05,0.0,0.0,6.28797027135789e-06,0.0,4.935437877606308e-05,8.278548260300095e-05,0.0,1.2837830013086167e-05,8.7180647408551e-05,0.0001828039600246,6.378521076526798e-05,0.0,4.935437877606308e-05,4.935437877606308e-05,0.0,6.378521076526798e-05,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_303,,,,,0.0,4.0490647079397504e-05,1.164393675194893e-05,0.0,0.0,0.0,0.0,1.1145154264378452e-05,1.164393675194893e-05,0.0,0.0,2.592949425961431e-06,1.423688617791036e-05,2.0520036872545853e-05,4.0490647079397504e-05,1.1145154264378452e-05,1.1145154264378452e-05,4.0490647079397504e-05,2.0520036872545853e-05,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_320,,,,,0.0,3.134646890195873e-05,0.0,0.0,0.0,0.0,0.0,2.0797024953260057e-05,2.1410968836107172e-05,0.0,0.0,8.338341093317755e-06,2.9749309929424927e-05,7.995148648745355e-05,3.134646890195873e-05,2.0797024953260057e-05,2.0797024953260057e-05,3.134646890195873e-05,7.995148648745355e-05,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_322,,,,,0.0,0.0,2.532907460549532e-05,0.0,0.0,0.0,0.0,3.4706434135707055e-05,4.5044189619569115e-05,0.0,1.9251522783760952e-05,1.2692555714942858e-05,7.698826811827293e-05,8.011091758359755e-05,0.0,3.4706434135707055e-05,3.4706434135707055e-05,0.0,8.011091758359755e-05,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_330,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1063637957112766e-05,3.1063637957112766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_428,,,,,0.0,2.20832667231113e-05,0.0,0.0,0.0,0.0,0.0,6.426739658666869e-06,0.0,0.0,0.0,1.7916008820825498e-05,1.7916008820825498e-05,1.639464509458915e-05,2.20832667231113e-05,6.426739658666869e-06,6.426739658666869e-06,2.20832667231113e-05,1.639464509458915e-05,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_440,,,,,0.0,4.3620624087933234e-05,0.0,0.0,0.0,0.0,0.0,6.502380152971625e-05,0.0,0.0,0.0,2.5996227970956995e-06,2.5996227970956995e-06,0.0001610029988697,4.3620624087933234e-05,6.502380152971625e-05,6.502380152971625e-05,4.3620624087933234e-05,0.0001610029988697,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_449,,,,,0.0,6.32858515835472e-05,5.274661593559624e-05,0.0,0.0,0.0,0.0,3.693614267600692e-05,7.415642102789552e-05,0.0,0.0,3.189072838438607e-05,0.0001060471494122,3.762059018291503e-05,6.32858515835472e-05,3.693614267600692e-05,3.693614267600692e-05,6.32858515835472e-05,3.762059018291503e-05,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_453,,,,,6.797404773167695e-05,0.0004144422185831,5.056685815991032e-05,0.0,8.053270172931249e-06,5.679931942105964e-05,8.053270172931249e-06,0.0001030828037104,0.0002122191061125,6.797404773167695e-05,1.6612063011828316e-05,0.0003866727916756,0.0006834780085316,0.0003742467799888,0.0004144422185831,0.0001030828037104,0.0001030828037104,0.0004144422185831,0.0003742467799888,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_463,,,,,1.853520235926991e-05,6.396135257471864e-05,0.000156376268241,0.0,0.0,0.0,0.0,5.635129581937666e-05,0.0002042475241349,1.853520235926991e-05,3.7985373599226686e-05,0.0004584588713051,0.0007192269713986,3.727167296670724e-06,6.396135257471864e-05,5.635129581937666e-05,5.635129581937666e-05,6.396135257471864e-05,3.727167296670724e-06,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_467,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001435253632859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001435253632859,0.0001435253632859,0.0,0.0,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_468,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001058433144877,0.0001058433144877,4.22108578553986e-06,0.0,0.0,0.0,0.0,4.22108578553986e-06,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_478,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4984580015448e-05,0.0,0.0,0.0,2.1908028643615868e-05,2.1908028643615868e-05,8.766859496590774e-06,0.0,2.4984580015448e-05,2.4984580015448e-05,0.0,8.766859496590774e-06,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_530,,,,,0.0,0.0001569560125127,0.0001011014335856,0.0,0.0,0.0,0.0,0.0001954162200722,0.0001768585112985,0.0,7.667970766448174e-05,6.85622851854268e-05,0.0003221005041484,0.0004604808593235,0.0001569560125127,0.0001954162200722,0.0001954162200722,0.0001569560125127,0.0004604808593235,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_93,,,,,0.0,0.0001402366221596,7.996723804290273e-05,0.0,0.0,0.0,0.0,2.7992042218797684e-05,0.0001159676853198,0.0,8.822787668775674e-06,0.0002133947758188,0.0003381852488075,3.836725947296527e-05,0.0001402366221596,2.7992042218797684e-05,2.7992042218797684e-05,0.0001402366221596,3.836725947296527e-05,0.0,0.0,
MS151786QE_Jonathan_Jarnagin_bile_94,,,,,3.618203626471639e-05,0.000108743678008,2.8941229642991993e-05,0.0,0.0,0.0,0.0,9.452115360690332e-05,8.026496330445465e-05,3.618203626471639e-05,5.1470379287500035e-05,0.0003334958493961,0.0005014132282527,6.40018739588458e-05,0.000108743678008,9.452115360690332e-05,9.452115360690332e-05,0.000108743678008,6.40018739588458e-05,0.0,0.0,
MS151831QE_Bruno_Lyden_MDA-MB-468_repeat,,,,,0.0002236965087484,0.0001150617885315,3.96329027937154e-06,0.0,3.604894892334048e-05,7.568816485524875e-05,3.604894892334048e-05,4.2932716506355456e-05,3.96329027937154e-06,0.0002236965087484,0.0,0.0004514461500948,0.0006791059491226,3.33005315519334e-05,0.0001150617885315,4.2932716506355456e-05,4.2932716506355456e-05,0.0001150617885315,3.33005315519334e-05,0.0,0.0,
MS151831QE_Bruno_Lyden_MDA_MB_468,,,,,0.0001438417295011,8.850597814551976e-05,0.0,0.0,0.0,0.0002627964287671,0.0,0.0,0.0,0.0001438417295011,0.0,0.0001836085610778,0.0003274502905789,1.6079347792334042e-05,8.850597814551976e-05,0.0,0.0,8.850597814551976e-05,1.6079347792334042e-05,0.0,0.0,
MS151860QE_Bruno_Lyden_1_prostate,,,,,8.042122346318701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.042122346318701e-05,0.0,0.0012993906634791,0.0013798118869423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151860QE_Bruno_Lyden_2_kidney,,,,,0.0005192385781647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005192385781647,0.0,0.0019807594357199,0.0024999980138846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151860QE_Bruno_Lyden_3_lung,,,,,0.0003449442798851,0.0,7.736837223164279e-05,0.0,0.0,1.286417482215444e-05,0.0,0.0,7.736837223164279e-05,0.0003449442798851,0.0,0.001144426122365,0.0015667387744818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151860QE_Bruno_Lyden_4_normal,,,,,0.0006612749935254,0.0,3.559321553533247e-05,0.0,0.0,6.145642133657662e-05,0.0,0.0,3.559321553533247e-05,0.0006612749935254,0.0,0.0020978296430107,0.0027946978520715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151860QE_Bruno_Lyden_5_breast,,,,,0.0006706370644396,0.0,0.0001483648982539,0.0,0.0,4.935602236459558e-05,0.0,0.0,0.0001483648982539,0.0006706370644396,0.0,0.0034627076646478,0.0042817096273414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151860QE_Bruno_Lyden_6_osteosarcoma,,,,,0.0004782635609479,0.0,0.000109203432195,0.0,0.0,0.0001113901840125,0.0,0.0,0.000109203432195,0.0004782635609479,0.0,0.0023918967323769,0.0029793637255199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS151936QE_Bruno_Lyden_Nalm6,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8596594948916497e-05,1.8596594948916497e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS152035QE_Bruno_Lyden_1833_bone_tropic_1,,,,,0.0,0.0,0.0,0.0,0.0,0.0001099563760752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS152035QE_Bruno_Lyden_1833_bone_tropic_1_b,,,,,0.0,1.2601586983916206e-05,0.0,0.0,0.0,0.0001083862712323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.730336599758501e-06,1.2601586983916206e-05,0.0,0.0,1.2601586983916206e-05,3.730336599758501e-06,0.0,0.0,
MS152035QE_Bruno_Lyden_1833_bone_tropic_2,,,,,0.0,0.0,0.0,0.0,0.0,8.534244668484034e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS152035QE_Bruno_Lyden_1833_bone_tropic_2_b,,,,,0.0,0.0,0.0,0.0,0.0,0.0001446896352024,0.0,0.0,0.0,0.0,0.0,1.0599546769228715e-05,1.0599546769228715e-05,3.4203870027784495e-06,0.0,0.0,0.0,0.0,3.4203870027784495e-06,0.0,0.0,
MS152035QE_Bruno_Lyden_1833_bone_tropic_3,,,,,0.0,1.9465780970976705e-05,0.0,0.0,0.0,0.0001452749596943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9465780970976705e-05,0.0,0.0,1.9465780970976705e-05,0.0,0.0,0.0,
MS152035QE_Bruno_Lyden_1833_bone_tropic_3_b,,,,,0.0,0.0,0.0,0.0,0.0,8.376964056510475e-05,0.0,3.0962666965258785e-06,0.0,0.0,0.0,0.0,0.0,2.795745712623065e-06,0.0,3.0962666965258785e-06,3.0962666965258785e-06,0.0,2.795745712623065e-06,0.0,0.0,
MS152072QEp_Jonathan_Jarnagin_patient1_RB_pancreas_tumor,,,,,0.0,0.0,0.0,0.0,0.0,7.542142340863459e-05,0.0,0.0,0.0,0.0,0.0,7.382035327129752e-05,7.382035327129752e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS152072QEp_Jonathan_Jarnagin_patient2_NS_liver,,,,,0.0,0.0,1.6835369935750128e-05,0.0,0.0,0.0,0.0,0.0,1.6835369935750128e-05,0.0,0.0,0.0002542043197156,0.0002710396896513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS152072QEp_Jonathan_Jarnagin_patient2_NS_pancreas_tumor,,,,,0.0,4.453249582376985e-05,0.0,0.0,0.0,0.0001103782416524,0.0,0.0,0.0,0.0,0.0,0.000174427206914,0.000174427206914,0.0,4.453249582376985e-05,0.0,0.0,4.453249582376985e-05,0.0,0.0,0.0,
MS152072QEp_Jonathan_Jarnagin_patient3_JD_liver,,,,,2.456158491252641e-05,0.0,2.2543139343966776e-05,0.0,0.0,0.0,0.0,0.0,2.2543139343966776e-05,2.456158491252641e-05,0.0,0.0006088366839179,0.0006559414081744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MS152072QEp_Jonathan_Jarnagin_patient3_JD_pancreas_tumor,,,,,0.0,0.0,0.0,0.0,0.0,9.24422963144353e-05,0.0,0.0,0.0,0.0,0.0,2.744089161197194e-05,2.744089161197194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
